OA21CD,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,index_righ,CODE,NAME,MEASURE,DESIG_DATE,HOTLINK,STATUS,National_P,Park_Popul,address_in,total_addr,address_ou,OA_Populat,pop_per_ad,pop_inside,pop_outsid,percentage_in,Threshold_0,Threshold_5,Threshold_10,Threshold_15,Threshold_20,Threshold_25,Threshold_30,Threshold_35,Threshold_40,Threshold_45,Threshold_50,Threshold_55,Threshold_60,Threshold_65,Threshold_70,Threshold_75,Threshold_80,Threshold_85,Threshold_90,Threshold_95
E00160667,E01031503,Chichester 001B,,487306,132202,51.0825,-0.75494,767962cb-4168-4d63-8ca1-621586fdd031,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,280,93.0,118,25.0,280,2.372881355932203,220.6779661016949,59.32203389830508,0.788135593220339,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,,,,
E00160676,E01031507,Chichester 007B,,478858,114733,50.9267,-0.87932,5983c8f9-31e5-4908-bfc2-b1c493093d60,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,448,224.0,224,0.0,448,2.0,448.0,0.0,1.0,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448
E00160677,E01031506,Chichester 007A,,480070,106469,50.8522,-0.86388,1d33f343-d159-457c-a432-e9ba3642dae4,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,305,45.0,132,87.0,305,2.310606060606061,103.97727272727272,201.02272727272728,0.3409090909090909,305,305,305,305,305,305,305,,,,,,,,,,,,,
E00160678,E01031507,Chichester 007B,,482106,109158,50.8761,-0.83436,2ab8b079-67c5-4cdf-ad94-dcfc71e6895f,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,270,123.0,124,1.0,270,2.17741935483871,267.8225806451613,2.17741935483871,0.9919354838709677,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270
E00160679,E01031506,Chichester 007A,,482710,107235,50.8587,-0.82621,dad14566-6f21-48f1-998e-6ae48c1a3585,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,287,55.0,120,65.0,287,2.391666666666667,131.54166666666666,155.45833333333334,0.4583333333333333,287,287,287,287,287,287,287,287,287,287,,,,,,,,,,
E00160680,E01031506,Chichester 007A,,480215,108191,50.8676,-0.86145,b27c0c2c-9647-43df-97b1-598226f85b90,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,339,165.0,165,0.0,339,2.054545454545455,339.0,0.0,1.0,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
E00160681,E01031506,Chichester 007A,,480896,106986,50.8567,-0.85204,553c925b-47cc-4ab8-a02f-4e8bacd39393,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,333,109.0,143,34.0,333,2.328671328671329,253.82517482517483,79.17482517482517,0.7622377622377622,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,,,,
E00160682,E01031507,Chichester 007B,,480168,111185,50.8946,-0.86146,bcdb88ea-2466-4575-92d2-6ae4ac6a2ae8,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,311,138.0,138,0.0,311,2.253623188405797,311.0,0.0,1.0,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311
E00160683,E01031507,Chichester 007B,,475668,111347,50.8966,-0.9254,802741ae-dcc6-4592-91a1-78c43cbe3e21,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,308,138.0,138,0.0,308,2.231884057971015,308.0,0.0,1.0,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308
E00160684,E01031508,Chichester 003A,,480365,121606,50.9882,-0.85636,c3369712-8715-41c3-bb6e-1a3e3c475d69,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,336,144.0,144,0.0,336,2.333333333333333,336.0,0.0,1.0,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336
E00160685,E01031508,Chichester 003A,,477728,117648,50.953,-0.89477,cfef1b94-85c7-4619-94cd-8ae8d9ac5a5e,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,351,150.0,150,0.0,351,2.34,351.0,0.0,1.0,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
E00160686,E01031508,Chichester 003A,,478071,119153,50.9665,-0.88956,6c59710b-c2d4-41ff-8b46-8b8cb016d13d,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,253,119.0,119,0.0,253,2.126050420168067,253.0,0.0,1.0,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253
E00160687,E01031508,Chichester 003A,,479109,119708,50.9714,-0.87467,b90e4fc0-129b-4aba-aec8-0e2f1c11b782,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,267,132.0,132,0.0,267,2.022727272727273,267.0,0.0,1.0,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
E00160688,E01031508,Chichester 003A,,478721,119211,50.9669,-0.8803,d345ef87-a951-4fb6-8e4b-12d42bfffc8f,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,277,121.0,121,0.0,277,2.289256198347108,277.0,0.0,1.0,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
E00160689,E01031508,Chichester 003A,,483103,123002,51.0004,-0.81704,1e1a2d04-d34d-4d63-8b0f-824f12a378c4,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,322,128.0,128,0.0,322,2.515625,322.0,0.0,1.0,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322
E00160690,E01031508,Chichester 003A,,482606,118207,50.9574,-0.82521,a49c2c80-d868-4592-be42-5ed276519806,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,243,117.0,117,0.0,243,2.076923076923077,243.00000000000003,0.0,1.0,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
E00160691,E01035322,Chichester 006E,,485537,109417,50.8779,-0.78555,eb96b570-a93d-4fbb-a42d-c31de3c031f6,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,292,136.0,136,0.0,292,2.147058823529412,292.0,0.0,1.0,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292
E00160692,E01035322,Chichester 006E,,485316,109174,50.8758,-0.78874,067ce05c-4b71-4379-ac33-28af7b15808b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,356,158.0,158,0.0,356,2.253164556962025,356.0,0.0,1.0,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
E00160693,E01035322,Chichester 006E,,485837,108903,50.8732,-0.7814,83983c4d-54dc-4d61-acb1-3d982ed37bec,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,319,141.0,141,0.0,319,2.26241134751773,319.0,0.0,1.0,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
E00160694,E01035322,Chichester 006E,,485693,107867,50.864,-0.78369,618da19c-a3e7-41bc-8491-282965a2f6e7,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,476,198.0,234,36.0,476,2.034188034188034,402.7692307692307,73.23076923076923,0.8461538461538461,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,,,
E00160695,E01035323,Chichester 006F,,486706,108614,50.8705,-0.76913,f75d9cf5-4023-4430-8f42-3f711adb7252,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,273,114.0,144,30.0,273,1.895833333333333,216.125,56.875,0.7916666666666666,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,,,,
E00160697,E01031511,Chichester 004C,,488106,121090,50.9825,-0.74622,85bee215-6786-4455-aa05-1b8268f743d6,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,260,126.0,126,0.0,260,2.063492063492064,260.0,0.0,1.0,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260
E00160698,E01031511,Chichester 004C,,488266,120831,50.9801,-0.74401,e198a43c-a5ee-4e58-b2a9-df585a787629,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,188,119.0,119,0.0,188,1.579831932773109,188.0,0.0,1.0,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188
E00160699,E01031512,Chichester 004D,,488112,120680,50.9788,-0.74624,ecd1af23-d886-4161-ad2e-4e9ab0ce946d,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,292,123.0,123,0.0,292,2.373983739837398,292.0,0.0,1.0,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292
E00160700,E01031511,Chichester 004C,,488301,121338,50.9847,-0.74339,9bc8d0e0-3fa0-4a37-b4e0-a7d4f9b7a3e8,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,250,134.0,134,0.0,250,1.865671641791045,250.0,0.0,1.0,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
E00160701,E01035320,Chichester 004G,,488757,121320,50.9844,-0.7369,6d60d758-21f9-4c01-bff0-a269d34c0187,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,198,128.0,128,0.0,198,1.546875,198.0,0.0,1.0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198
E00160702,E01035320,Chichester 004G,,488766,121705,50.9879,-0.73667,1a95adf1-7ecf-4b99-b102-08a41f778a7b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,319,199.0,199,0.0,319,1.603015075376884,319.0,0.0,1.0,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
E00160703,E01031511,Chichester 004C,,488058,121429,50.9855,-0.74682,550ad26a-4b70-49fe-a92b-1e9bed41eed4,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,309,143.0,143,0.0,309,2.160839160839161,309.0,0.0,1.0,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309
E00160704,E01031511,Chichester 004C,,488387,121042,50.982,-0.74223,a9209875-a9b8-4bd5-b848-ee3f3181f915,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,222,118.0,118,0.0,222,1.88135593220339,222.0,0.0,1.0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
E00160705,E01031511,Chichester 004C,,487472,120995,50.9817,-0.75528,5bb4e2b1-2c36-4c20-b4df-845d0b99a2ab,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,267,142.0,142,0.0,267,1.880281690140845,267.0,0.0,1.0,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
E00160706,E01031512,Chichester 004D,,488474,120800,50.9798,-0.74105,1657d501-1d19-42a6-a33e-5584626e882a,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,231,125.0,125,0.0,231,1.848,231.0,0.0,1.0,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
E00160707,E01031512,Chichester 004D,,488159,120849,50.9803,-0.74553,45c88a6e-32e4-4404-b303-ae97561bbdfd,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,254,142.0,142,0.0,254,1.788732394366197,254.0,0.0,1.0,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254
E00160708,E01031512,Chichester 004D,,488345,120539,50.9775,-0.74295,04af7289-33cd-4479-ac71-49d3a283d45b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,243,121.0,121,0.0,243,2.008264462809918,243.00000000000003,0.0,1.0,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
E00160709,E01031512,Chichester 004D,,488189,120136,50.9739,-0.74527,8123c66b-78d8-4d8b-835a-24408a2c5855,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,232,118.0,118,0.0,232,1.966101694915254,232.0,0.0,1.0,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232
E00160710,E01031512,Chichester 004D,,487814,120655,50.9786,-0.75049,d2bf9056-07d0-43bd-af86-f7793addb3f4,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,420,162.0,162,0.0,420,2.592592592592593,420.0,0.0,1.0,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420
E00160711,E01031512,Chichester 004D,,488380,120322,50.9755,-0.74251,24a33bdc-5473-428a-b153-006a4c19f67c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,297,130.0,130,0.0,297,2.284615384615384,297.0,0.0,1.0,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297
E00160712,E01035320,Chichester 004G,,488288,122275,50.9931,-0.74334,805b9255-8f66-4f6a-91f0-2b52cbe39b7c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,324,197.0,197,0.0,324,1.644670050761421,324.0,0.0,1.0,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324
E00160713,E01035320,Chichester 004G,,488064,121796,50.9888,-0.74665,08ec3db7-7522-4c2a-ad71-acdfef02bd2c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,277,135.0,135,0.0,277,2.051851851851852,277.0,0.0,1.0,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
E00160714,E01035320,Chichester 004G,,487574,121662,50.9877,-0.75366,965bc5fd-ef5b-4f35-b14b-965e9f84b536,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,364,141.0,141,0.0,364,2.581560283687943,364.0,0.0,1.0,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364
E00160715,E01035320,Chichester 004G,,488418,121550,50.9866,-0.74167,1452122f-4ae1-415b-967b-d5d154acf45a,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,418,270.0,270,0.0,418,1.548148148148148,418.0,0.0,1.0,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
E00160723,E01031514,Chichester 005D,,497343,127119,51.0352,-0.61306,ddc1cbf3-fe2b-4f1b-833e-c9d0e2430584,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,207,68.0,87,19.0,207,2.379310344827586,161.79310344827587,45.20689655172414,0.7816091954022989,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,,,,
E00160724,E01031516,Chichester 005F,,501709,119235,50.9636,-0.55302,b83c6011-c631-4961-81f3-452bc0ca125b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,257,133.0,133,0.0,257,1.932330827067669,257.0,0.0,1.0,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
E00160725,E01031516,Chichester 005F,,501094,119221,50.9635,-0.56178,b345edd8-f71e-4d9d-b7af-40b592ba90d5,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,182,84.0,84,0.0,182,2.166666666666667,182.0,0.0,1.0,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182
E00160726,E01031516,Chichester 005F,,500359,118800,50.9599,-0.57235,85cab23e-fd35-475d-8736-e0e77fa323c9,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,289,138.0,138,0.0,289,2.094202898550725,289.0,0.0,1.0,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289
E00160727,E01031516,Chichester 005F,,501648,120249,50.9727,-0.5536,25a1b848-0fbd-45c9-82aa-cda87cf0e897,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,193,104.0,104,0.0,193,1.855769230769231,193.0,0.0,1.0,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
E00160728,E01031516,Chichester 005F,,499978,117841,50.9513,-0.57804,48dc1144-dd6b-4d4b-b4bc-c0b3fe13790c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,115,48.0,48,0.0,115,2.395833333333333,115.0,0.0,1.0,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115
E00160729,E01031514,Chichester 005D,,498146,121019,50.9802,-0.60326,a8be109f-eafb-4a98-9082-ee50a67d253e,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,253,141.0,141,0.0,253,1.794326241134752,253.0,0.0,1.0,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253
E00160730,E01031515,Chichester 005E,,497688,121413,50.9838,-0.60967,e8b7c576-4619-4302-8002-73e599bd627b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,358,146.0,146,0.0,358,2.452054794520548,358.0,0.0,1.0,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358
E00160731,E01031515,Chichester 005E,,497575,121913,50.9883,-0.61115,76698f61-3f3e-444c-a675-f352cb9bbbcf,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,278,186.0,186,0.0,278,1.494623655913978,278.0,0.0,1.0,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278
E00160732,E01031514,Chichester 005D,,497829,121211,50.982,-0.60772,3d5acbe3-1b3b-486d-a267-048be9103de6,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,428,218.0,218,0.0,428,1.963302752293578,428.0,0.0,1.0,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428
E00160733,E01031515,Chichester 005E,,497435,121317,50.983,-0.6133,52f65fd3-305f-48e8-b099-22cf5d5cea1e,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,360,161.0,161,0.0,360,2.236024844720497,359.99999999999994,0.0,1.0,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
E00160734,E01031516,Chichester 005F,,498101,120146,50.9724,-0.60413,b01ccdf7-898c-47be-86c1-31ce2c708bc3,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,225,98.0,98,0.0,225,2.295918367346939,225.00000000000003,0.0,1.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
E00160735,E01031514,Chichester 005D,,498753,122814,50.9963,-0.59413,b2bdf7af-173d-47c3-a179-e444bd3e5613,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,227,99.0,100,1.0,227,2.27,224.73,2.27,0.99,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227
E00160736,E01031515,Chichester 005E,,497258,120869,50.979,-0.61594,1cb4c4ee-6e88-4cfe-8789-dce3b628a094,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,284,121.0,121,0.0,284,2.347107438016529,284.0,0.0,1.0,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284
E00160737,E01031515,Chichester 005E,,497412,123000,50.9981,-0.61318,8c8af373-0b1a-45b3-a5f1-bce0fbdf3d20,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,413,168.0,168,0.0,413,2.458333333333333,413.0,0.0,1.0,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
E00160738,E01031514,Chichester 005D,,497721,121565,50.9852,-0.60916,4c5c048c-7abc-406a-8932-951cc4e36340,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,215,157.0,157,0.0,215,1.369426751592357,215.0,0.0,1.0,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
E00160739,E01031514,Chichester 005D,,494925,122689,50.9958,-0.64869,c751039e-1e40-46de-a28b-4028ac67dcf8,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,267,135.0,135,0.0,267,1.977777777777778,267.0,0.0,1.0,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
E00160740,E01031516,Chichester 005F,,495864,120960,50.9801,-0.63577,83bb005e-b3c6-45ed-8301-342d0a07f152,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,233,111.0,111,0.0,233,2.099099099099099,233.0,0.0,1.0,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233
E00160745,E01031519,Chichester 001D,,494288,126713,51.0321,-0.65672,57d86e54-056d-4c77-ad95-7f990eed8688,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,271,109.0,109,0.0,271,2.486238532110092,271.0,0.0,1.0,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
E00160746,E01031519,Chichester 001D,,492476,129174,51.0545,-0.68193,2a81a120-79b2-494f-ae89-051e276cf640,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,320,118.0,118,0.0,320,2.711864406779661,320.0,0.0,1.0,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
E00160747,E01031519,Chichester 001D,,496577,129305,51.055,-0.6234,264d7bc9-c6ee-4454-adac-a74bc2f1a3df,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,190,69.0,69,0.0,190,2.753623188405797,190.0,0.0,1.0,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
E00160748,E01031519,Chichester 001D,,494852,129044,51.0529,-0.64807,6f7c0e10-c7ef-4ac7-ac86-d5fcb6184f4c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,263,112.0,112,0.0,263,2.348214285714286,263.0,0.0,1.0,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
E00160749,E01031519,Chichester 001D,,495907,129527,51.0571,-0.63289,335ff060-9a1a-4ea5-95ea-2d897e967227,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,356,156.0,156,0.0,356,2.282051282051282,356.0,0.0,1.0,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
E00160754,E01031518,Chichester 002B,,498042,131063,51.0705,-0.60202,74175f71-6fec-4f0e-948b-53549078b96c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,401,6.0,151,145.0,401,2.655629139072848,15.933774834437086,385.0662251655629,0.039735099337748346,401,,,,,,,,,,,,,,,,,,,
E00160756,E01031521,Chichester 003C,,483711,125310,51.0211,-0.80785,ae3eb743-e471-4015-b8f7-7b58bd7bb5da,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,283,112.0,112,0.0,283,2.526785714285714,283.0,0.0,1.0,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
E00160757,E01031521,Chichester 003C,,485247,128359,51.0482,-0.78524,1e17016f-363c-4cfa-9337-e979b670bd48,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,304,135.0,135,0.0,304,2.251851851851852,304.0,0.0,1.0,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304
E00160758,E01031521,Chichester 003C,,483733,129393,51.0578,-0.80659,277b34b9-25b6-4df2-9016-9fbeacd8f774,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,304,133.0,133,0.0,304,2.285714285714286,304.0,0.0,1.0,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304
E00160759,E01031521,Chichester 003C,,480754,128505,51.0502,-0.84929,99fbe6b2-7868-48a5-81a6-5c9afe55421f,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,231,97.0,97,0.0,231,2.381443298969072,231.0,0.0,1.0,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
E00160760,E01031520,Chichester 003B,,480649,123568,51.0058,-0.85188,6311a783-8b0e-4b56-be9b-6c47732981ac,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,307,138.0,138,0.0,307,2.22463768115942,307.0,0.0,1.0,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307
E00160761,E01031520,Chichester 003B,,479034,124091,51.0108,-0.87478,f3d538a9-9588-49fd-84b2-6cf39e80ca1c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,375,169.0,169,0.0,375,2.218934911242604,375.0,0.0,1.0,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375
